purchase_id,customer_id,product_id,quantity,total_price,recipient_name,recipient_phone,province,city,district,street_name,house_number,purchase_time
PR0002797,C04130,P0331305,1,366.41,Ronald Castaneda,531-757-3434,Texas,Rio Vista,Johnson,Scott Plaza,27152,2024-05-09 11:06:03
PR0002064,C02661,P0331308,2,603.32,Cody Ramirez,365-785-1304,Illinois,Papineau,Iroquois,Tammy Meadows,752,2024-04-30 00:51:39
PR0005915,C05380,P0331321,1,55.93,Alec Castro,463-244-3393,New Mexico,Trementina,San Miguel,Lisa Fort,805,2024-05-03 09:55:59
PR0004966,C03905,P0331394,1,236.89,Ryan Munoz,392-539-9257,New York,Little York,Cortland,Robertson Corner,4936,2024-04-17 13:53:01
PR0007666,C02958,P0331429,1,142.17,Tiffany Perez,572-540-3366,Kentucky,Olaton,Ohio,Prince Shoals,16893,2024-05-15 16:24:38
PR0008444,C00630,P0331456,2,25.94,Juan Berry,772-933-7077,North Dakota,Halliday,Dunn,Russell Cliffs,8761,2024-05-09 18:20:07
PR0000239,C00462,P0331493,1,15.56,Jennifer Mcdonald,431-769-2866,West Virginia,Little Birch,Braxton,Myers Terrace,586,2024-05-05 00:44:22
PR0004935,C02990,P0331534,2,517.28,John Ferguson,845-567-3777,Ohio,North Olmsted,Cuyahoga,Rodriguez Key,68524,2024-05-02 05:26:44
PR0007789,C00718,P0331535,2,387.94,Brandy Ramirez,352-599-4486,Nevada,Fernley,Lyon,Anna Summit,921,2024-05-01 10:26:20
PR0006319,C05764,P0331547,1,376.73,Dr. Savannah James,806-665-8689,Maine,South Windham,Cumberland,Daniel Common,3290,2024-04-23 22:23:13
PR0008412,C04949,P0331563,1,506.54,Diana Vaughn,539-690-4477,Florida,Bascom,Jackson,Scott Freeway,1585,2024-04-29 16:19:27
PR0008101,C02336,P0331607,2,537.7,Dr. Stephanie Reilly,591-303-1472,Wisconsin,Neenah,Winnebago,Clark Circles,502,2024-04-23 04:07:27
PR0003602,C01066,P0331747,5,236.55,Christopher Edwards,670-248-2106,Indiana,Lizton,Hendricks,Thomas Circle,8821,2024-05-09 03:21:51
PR0000149,C01417,P0331784,1,150.67,Sarah Thomas,269-228-3465,Virginia,Cullen,Charlotte,Jeffrey Village,3129,2024-05-01 03:18:30
PR0003373,C02117,P0331903,2,45.38,Jessica Mcdonald,913-519-3908,Louisiana,New Sarpy,Saint Charles,Schwartz Bypass,736,2024-04-27 07:34:02
PR0000451,C02905,P0331936,1,290.77,Jeff Jones,911-354-2196,Wisconsin,Hawkins,Rusk,Wilson Vista,14782,2024-04-17 20:32:32
PR0008498,C01066,P0332013,3,291.0,Christopher Edwards,670-248-2106,Indiana,Lizton,Hendricks,Thomas Circle,8821,2024-04-17 05:30:20
PR0002453,C00969,P0332027,1,272.73,Anthony Clark,525-389-3328,Ohio,Blue Rock,Muskingum,Wendy Dale,35028,2024-04-23 15:27:57
PR0005057,C05134,P0332037,1,140.11,Robert Charles,516-618-6918,Mississippi,Meadville,Franklin,Jason Fields,5453,2024-04-18 12:37:34
PR0005428,C04960,P0332055,1,154.57,David Reed,872-598-3103,North Carolina,Davidson,Mecklenburg,Lynch Bridge,426,2024-05-09 03:42:59
PR0001509,C02003,P0332142,5,1239.4,Jamie Williams,944-201-2870,Alabama,Pine Hill,Wilcox,Sanchez Terrace,63199,2024-04-25 06:48:07
PR0003656,C00787,P0332157,3,1089.93,Jennifer Marsh,423-631-4318,Illinois,Keenes,Wayne,Monique Estate,280,2024-04-18 06:51:08
PR0007868,C00420,P0332175,2,255.42,Jennifer Baker,534-723-6553,Kansas,Glade,Phillips,Fields Mill,762,2024-04-26 04:21:22
PR0003446,C04401,P0332180,1,249.0,Douglas Fernandez,746-958-8167,New Mexico,Aztec,San Juan,Mason Roads,725,2024-04-27 03:43:02
PR0003718,C04358,P0332187,1,24.14,Katherine Williams,272-396-7368,New York,Congers,Rockland,Flores Neck,399,2024-05-01 21:38:34
PR0005498,C06475,P0332256,2,301.76,Sarah Williams,334-766-8758,Alabama,Arab,Marshall,Stephanie Ridges,78,2024-05-08 07:51:36
PR0003471,C02662,P0332299,1,258.44,Carlos Harper,835-269-7369,Virginia,Ararat,Patrick,Matthew Spur,932,2024-04-17 03:59:58
PR0003534,C03441,P0332324,1,269.43,Brenda Singleton,562-397-2107,Florida,Reddick,Marion,Ramsey Manors,6455,2024-05-02 07:27:35
PR0002257,C03073,P0332330,1,172.35,Michael Stanley,514-985-8476,Vermont,Cabot,Washington,Desiree Keys,28682,2024-04-30 19:13:26
PR0005191,C03383,P0332405,2,344.88,Brian Chen,289-992-3196,Tennessee,Dunlap,Sequatchie,Hamilton Way,15568,2024-05-02 18:11:57
PR0001873,C01494,P0332415,1,151.75,Mary Fowler,711-595-4900,Mississippi,Anguilla,Sharkey,Stephanie Lane,3244,2024-05-05 22:07:55
PR0002501,C04378,P0332446,2,297.46,Katrina Carter,454-612-3994,California,Herlong,Lassen,Leslie Knoll,122,2024-04-22 07:58:03
PR0000461,C04439,P0332449,1,269.33,Paula Lopez,685-626-4843,Connecticut,East Lyme,New London,Brian Forest,638,2024-04-28 00:56:48
PR0004251,C05902,P0332492,2,67.04,Mary Marshall,982-504-5204,Arizona,Rillito,Pima,Shelley Brook,103,2024-04-22 15:21:46
PR0004673,C04513,P0332514,2,353.5,John Anderson,605-827-7696,Minnesota,Comstock,Clay,Carrillo Lodge,727,2024-04-19 12:42:52
PR0003018,C03090,P0332524,2,636.52,Jessica Huang,907-919-5436,Utah,Randlett,Uintah,John Path,29,2024-04-18 01:43:51
PR0003033,C01417,P0332550,1,118.55,Sierra Porter,510-429-5926,Vermont,Granby,Essex,Cooper Estate,1903,2024-04-28 04:50:20
PR0004042,C00650,P0332597,1,189.68,Benjamin Morrow,864-296-1451,Massachusetts,Haverhill,Essex,Dillon Keys,88711,2024-05-11 15:12:46
PR0003395,C02778,P0332628,5,700.55,Henry Adams,959-940-8754,Colorado,Coaldale,Fremont,Jared Stravenue,9310,2024-04-21 11:51:27
PR0002104,C04118,P0332639,1,237.1,Joseph Nguyen,948-487-9632,Indiana,Paxton,Sullivan,Cheyenne Village,895,2024-04-24 18:01:10
PR0008115,C05444,P0332823,2,564.34,Mathew Cole,812-990-2270,Arkansas,Pencil Bluff,Montgomery,Franco Loaf,2737,2024-05-03 23:50:41
PR0003539,C03552,P0332857,2,215.5,John Smith,845-223-1484,Florida,Eustis,Lake,Amy Skyway,25383,2024-04-18 19:38:07
PR0006202,C01902,P0332905,1,107.75,Randy Douglas,635-511-2065,Oregon,Clatskanie,Columbia,Sarah Mission,6191,2024-04-22 22:24:36
PR0007637,C05915,P0332956,2,1388.0,John Reynolds,684-295-6662,Florida,Key West,Monroe,Mckee Rapids,51583,2024-05-12 06:30:24
PR0007057,C05762,P0332991,1,266.11,Mary Dawson,897-889-9055,New Mexico,Loco Hills,Eddy,Daniel Rapids,389,2024-05-07 10:40:40
PR0004610,C04185,P0333023,2,387.76,Lisa Cervantes,408-849-9853,Kansas,Potter,Atchison,Justin Knoll,870,2024-05-09 09:18:59
PR0004320,C01332,P0333085,2,334.06,Thomas Hull,322-272-8715,Iowa,Calmar,Winneshiek,Whitaker Green,60,2024-04-15 22:26:13
PR0002188,C02790,P0333146,1,98.31,Kimberly Lutz,543-967-2434,Pennsylvania,Coburn,Centre,Andrea Springs,999,2024-04-15 00:10:14
PR0005717,C03838,P0333184,1,193.88,Kristy Mills,500-667-4014,Texas,New Caney,Montgomery,Juarez Bypass,53,2024-05-07 16:42:44
PR0007454,C00970,P0333191,1,280.0,Michael Lee,474-735-4582,Illinois,Harwood Heights,Cook,Roman Ports,69280,2024-04-23 14:06:41
PR0007248,C03120,P0333202,3,107.76,Michael Barber,610-386-2396,Alabama,Eclectic,Elmore,Mack Orchard,78792,2024-05-13 10:33:12
PR0007060,C01693,P0333379,1,215.44,Katrina Baird,417-487-8392,Texas,Orange,Orange,Daniel Pines,129,2024-05-04 18:21:46
PR0007449,C01585,P0333421,1,204.68,Jesse Brown,698-303-6438,Hawaii,Kealia,Kauai,David Walks,5249,2024-05-01 17:14:18
PR0005767,C02517,P0333524,1,131.18,Robert Alvarado,252-462-6512,Maine,Hiram,Oxford,Wayne Greens,203,2024-04-16 00:44:21
PR0003307,C04597,P0333538,1,193.99,Michael Mitchell,264-451-2075,Missouri,Arrow Rock,Saline,Mathew Prairie,254,2024-05-03 15:59:05
PR0007430,C00814,P0333659,1,269.43,Andrew Reyes,457-870-9413,Washington,Camano Island,Island,Edwards Courts,2159,2024-05-05 10:31:24
PR0006822,C03007,P0333659,1,269.43,Jose Brown,938-228-3498,New York,East Berne,Albany,Rodriguez Ports,79651,2024-05-14 14:35:44
PR0008064,C05564,P0333697,1,120.86,Samuel Jones,793-767-7759,Ohio,Goshen,Clermont,Lee Trace,54880,2024-04-23 16:58:10
PR0000343,C03055,P0333762,1,102.92,Keith Arnold,730-754-9640,North Dakota,Bismarck,Burleigh,William Pass,6179,2024-05-14 11:54:22
PR0007808,C06104,P0333794,3,581.97,Amber Walker,276-751-3724,Florida,Dover,Hillsborough,Jacob Branch,160,2024-04-23 02:34:23
PR0002844,C06035,P0333869,1,5.38,Elizabeth Henderson,564-672-4458,Maine,Stetson,Penobscot,Henry Mountain,59471,2024-05-09 21:23:25
PR0001892,C00995,P0334050,1,11.96,Deanna Hess MD,487-629-3444,Pennsylvania,Boswell,Somerset,Travis Flats,627,2024-05-09 01:40:52
PR0006548,C00572,P0334101,1,209.58,Kathleen Blankenship,996-419-2504,South Dakota,Goodwin,Deuel,Lang Valleys,84232,2024-04-20 12:36:44
PR0001926,C03007,P0334159,1,8.37,Joel Bradford,715-594-7252,California,Monterey,Monterey,David Burg,439,2024-05-10 22:27:31
PR0006389,C04101,P0334425,1,10.77,Chase Moore,378-682-9057,Wisconsin,Glenbeulah,Sheboygan,Amber Causeway,89733,2024-04-21 04:01:54
PR0005309,C02279,P0334425,1,10.77,Jean Castro,880-538-5685,Kansas,Cedar,Smith,Steven Street,66094,2024-04-26 15:44:39
PR0004869,C01094,P0334469,1,47.89,Krista Gibson,399-697-7916,Maryland,Bowie,Prince Georges,Hughes Burgs,61189,2024-04-23 03:23:07
PR0006484,C02955,P0334617,1,14.37,Vanessa Hernandez,456-747-9051,Kentucky,Oak Grove,Christian,James Inlet,1173,2024-05-06 16:21:15
PR0002664,C01126,P0334677,1,29.94,Lauren Kim,856-592-5639,Minnesota,Donnelly,Stevens,Colon Overpass,9582,2024-04-19 22:22:48
PR0000868,C00237,P0334681,1,28.85,Vanessa Bray,602-922-2325,California,Rio Dell,Humboldt,Hoover Garden,792,2024-05-08 11:48:34
PR0004752,C04807,P0334753,1,299.4,Derek Patton,933-933-4691,Kentucky,Gray,Knox,Robinson Lodge,524,2024-04-23 00:59:42
PR0005158,C01324,P0334760,3,17.94,David Buckley,903-540-4925,New York,Hamburg,Erie,Moore River,8036,2024-05-13 06:12:52
PR0000573,C05388,P0334780,2,119.74,Laura King,812-580-1853,Florida,Lake Harbor,Palm Beach,Holly Mill,3090,2024-04-26 09:34:25
PR0001144,C04687,P0334785,2,287.42,Beth Smith,964-306-1456,California,Buellton,Santa Barbara,Johnson Overpass,35992,2024-04-17 08:32:19
PR0004829,C02734,P0334791,1,17.95,Nathan Maldonado,940-660-1094,West Virginia,Uneeda,Boone,Anthony Motorway,4714,2024-04-20 18:30:24
PR0004345,C03025,P0334818,1,114.97,Michael Frank,381-624-1432,Tennessee,Westmoreland,Sumner,Melvin View,964,2024-04-15 16:26:26
PR0005378,C00752,P0334857,3,143.67,Catherine Roberts,262-420-4532,Mississippi,Sledge,Tunica,Chad Street,49561,2024-04-17 22:02:14
PR0007274,C05783,P0334929,1,7.17,Eric Newman,670-925-6392,Hawaii,Papaikou,Hawaii,Ruiz Fork,94562,2024-04-25 04:12:39
PR0004361,C06409,P0335004,1,5.98,Jose Henry,601-482-9450,South Dakota,Egan,Moody,Mitchell Passage,94871,2024-04-25 01:35:33
PR0000056,C05591,P0335016,1,57.53,Melinda Harris,666-550-2705,West Virginia,Gilboa,Nicholas,Kyle Squares,262,2024-05-07 04:21:34
PR0005374,C01052,P0335133,3,89.34,George Jones,967-611-9734,Illinois,Sheldon,Iroquois,Simmons Key,48468,2024-04-19 03:16:21
PR0006887,C02861,P0335145,3,72.42,Mr. Anthony Guerrero,694-610-3189,Texas,Ingleside,San Patricio,John Island,4684,2024-05-08 01:57:31
PR0005657,C03264,P0335147,2,177.7,Jessica Conrad,775-895-9347,Nebraska,Omaha,Douglas,Molly Forks,906,2024-04-16 21:37:04
PR0004655,C00414,P0335173,2,119.68,Robin Gray,206-924-9136,Nevada,Indian Springs,Clark,Anderson Stream,96902,2024-05-15 12:07:45
PR0007870,C00259,P0335179,5,317.2,Leslie Guzman,458-717-3020,Arizona,San Simon,Cochise,Robinson Glen,3804,2024-05-12 12:31:28
PR0000655,C01408,P0335190,2,548.44,Claudia Barrett,225-636-1318,Idaho,Bliss,Gooding,Cheryl Stravenue,2213,2024-04-20 05:46:25
PR0005169,C03089,P0335206,1,283.8,Tiffany Hansen,701-647-9851,Illinois,Worth,Cook,Chelsea Throughway,4430,2024-05-13 16:12:58
PR0002583,C01364,P0335218,1,43.1,Dustin Welch,836-577-2130,Florida,Osteen,Volusia,Miranda Route,6996,2024-04-23 09:20:09
PR0000416,C05219,P0335260,3,416.67,Mark Boyle,394-928-8288,New York,Bloomville,Delaware,Huber Point,97830,2024-04-18 22:03:19
PR0006478,C04413,P0335276,2,94.8,Savannah Love,473-570-2737,Delaware,Yorklyn,New Castle,Justin Circle,43736,2024-05-03 16:14:29
PR0001359,C02570,P0335307,1,82.43,Amber Jordan,348-621-6617,Alabama,Valley Head,De Kalb,Jimmy Rapids,877,2024-05-08 12:56:48
PR0007277,C00625,P0335372,1,34.65,Brittany Mayer,702-712-8709,Illinois,Mode,Shelby,Susan Falls,19143,2024-04-18 23:52:19
PR0003147,C03451,P0335468,1,191.62,Lisa Wells,322-279-2539,New Hampshire,Rumney,Grafton,Danny Key,3993,2024-05-07 02:24:31
PR0005562,C06496,P0335475,1,124.54,Michael Long,469-977-1779,Colorado,Gateway,Mesa,Francisco Mission,2,2024-04-16 10:13:49
PR0007526,C01825,P0335475,1,124.54,Anthony Edwards,591-429-6123,Washington,Davenport,Lincoln,Adrian Mews,26093,2024-04-19 18:20:16
PR0001063,C02277,P0335656,1,39.51,John Walton,298-928-3025,Georgia,Snellville,Gwinnett,Hart Shores,35556,2024-04-28 11:12:56
PR0007610,C04549,P0335728,1,131.72,Jennifer Foster,778-465-6460,Pennsylvania,Vanderbilt,Fayette,Lauren Ways,705,2024-05-05 09:52:02
PR0007613,C01806,P0335756,1,11.62,Matthew Merritt,351-954-9724,Tennessee,Chewalla,Mcnairy,Cole Bridge,3403,2024-04-18 20:57:35
PR0001964,C03559,P0335760,2,455.06,Jeremy Gross,718-697-7668,Kansas,Glasco,Cloud,Ellen Meadow,5076,2024-05-09 10:14:25
PR0001126,C02252,P0335791,1,59.88,Carlos Herrera,987-439-6047,Kentucky,South Williamson,Pike,Shirley Court,6,2024-04-30 08:28:17
PR0001860,C02479,P0335810,1,15.56,Sarah Young,992-888-9028,Kentucky,South Williamson,Pike,Melissa Drives,3177,2024-05-02 17:19:21
PR0006384,C06296,P0335829,2,248.62,Cassidy Ramirez MD,624-609-5063,Kansas,Formoso,Jewell,Shelly Crossroad,18205,2024-05-03 09:07:08
PR0000224,C02149,P0335869,2,239.5,Linda Gillespie,885-538-2576,Minnesota,Edgerton,Pipestone,Lopez Locks,8723,2024-05-10 22:35:13
PR0007123,C04374,P0335914,2,355.32,Christine Santiago,710-373-3295,Oregon,Corvallis,Benton,Watts Islands,842,2024-04-19 05:20:02
PR0007556,C04351,P0335914,2,355.32,Andre Lewis,387-445-4058,Indiana,New Point,Decatur,William Square,1184,2024-04-25 03:39:15
PR0007105,C00592,P0336039,5,281.4,Beth Mendoza,662-581-3459,Pennsylvania,Tunkhannock,Wyoming,Hudson Junctions,82011,2024-04-19 17:39:22
PR0002177,C00807,P0336053,1,87.63,Travis Schneider,911-542-8644,Ohio,West Liberty,Logan,Benson Orchard,25578,2024-04-15 06:34:35
PR0007256,C05856,P0336206,1,37.09,Gabriela Valenzuela,830-754-8525,Minnesota,Milroy,Redwood,Rebecca Street,6920,2024-05-13 21:42:37
PR0002645,C02166,P0336212,1,201.38,Richard Walker,457-585-2713,Ohio,Saint Marys,Auglaize,Adams Unions,49541,2024-04-25 11:48:25
PR0002511,C00298,P0336319,2,1625.86,Laurie Avila,919-250-1975,New York,Thiells,Rockland,Lee Via,239,2024-04-18 20:12:26
PR0002914,C04928,P0336339,1,583.15,Kathryn Hardy,728-357-5603,Puerto Rico,San Sebastian,San Sebastian,Vincent Park,72433,2024-04-24 10:26:18
PR0005435,C00896,P0336364,1,31.08,Edward Burgess,454-724-6902,Ohio,Sidney,Shelby,Paula Viaduct,456,2024-04-21 21:38:34
PR0005348,C02863,P0336386,2,7.16,Omar Price,859-209-1006,New Jersey,Clementon,Camden,Sanders Manor,70995,2024-05-13 16:06:47
PR0002503,C04265,P0336388,1,15.56,Michael Bass,828-304-1847,South Dakota,Canton,Lincoln,Paul Street,3606,2024-04-24 17:16:13
PR0007580,C02342,P0336422,2,98.2,Allison Hickman,585-526-2158,Rhode Island,Hope Valley,Washington,Johnson Flat,36,2024-05-09 18:08:01
PR0008480,C00035,P0336524,2,52.16,Maria Fisher,722-462-2312,New York,Etna,Tompkins,Lara Port,698,2024-04-25 23:04:28
PR0002531,C00886,P0336525,1,23.31,Susan Olson,336-750-1740,Missouri,Ashland,Boone,Robles Corner,3902,2024-04-29 03:09:24
PR0005122,C05265,P0336538,5,121.1,Kimberly Fisher,672-280-3367,Vermont,East Fairfield,Franklin,Ortiz Junctions,42816,2024-05-10 07:06:58
PR0003767,C00063,P0336588,2,263.24,Gary Hernandez,674-923-5544,Florida,Osteen,Volusia,Walker Falls,74357,2024-04-18 20:53:41
PR0005243,C00658,P0336599,2,175.04,John Khan,390-618-8419,Iowa,Burlington,Des Moines,Anderson Center,21450,2024-04-19 16:46:52
PR0001837,C04650,P0336603,2,14.86,Diana May,424-877-9815,Wisconsin,Wild Rose,Waushara,Amanda Branch,18260,2024-05-06 05:58:04
PR0005787,C03383,P0336647,1,11.96,Brian Chen,928-295-2669,Tennessee,Dunlap,Sequatchie,Hamilton Way,15568,2024-05-05 11:43:01
PR0000295,C04587,P0336670,1,20.72,Scott Thomas,919-680-5704,North Dakota,Antler,Bottineau,Ray Extensions,56119,2024-05-06 01:17:25
PR0001980,C06075,P0336682,2,34.86,Paul Williams,473-375-1045,Mississippi,Senatobia,Tate,Norman Burgs,56793,2024-04-16 16:56:21
PR0002311,C02720,P0336809,2,5.72,David Reynolds,445-345-6223,Iowa,Sioux City,Woodbury,Rodriguez Knolls,86901,2024-05-01 20:37:54
PR0002781,C03346,P0336913,1,87.31,Andrew Sanders,717-480-9100,Texas,Hughes Springs,Cass,Andrea Mount,82697,2024-04-26 10:38:56
PR0003171,C04248,P0336932,1,316.85,Vanessa Miranda,869-301-8115,Iowa,Postville,Allamakee,Timothy Springs,724,2024-04-18 01:27:31
PR0003482,C04061,P0336965,3,164.91,Jason Williams,233-260-9670,Pennsylvania,Blandon,Berks,Turner Point,507,2024-04-23 00:45:13
PR0005511,C01743,P0337019,1,17.95,Randy Cannon,238-400-4410,Michigan,Glennie,Alcona,Robinson Brook,63621,2024-04-26 09:57:04
PR0005925,C02307,P0337057,1,19.15,Elizabeth Sanchez,215-835-6211,Nebraska,Virginia,Gage,Brittany Curve,80598,2024-04-30 07:54:39
PR0000230,C00870,P0337096,1,11.96,Colin Terry,455-357-2353,Tennessee,Greeneville,Greene,Caldwell Burgs,251,2024-05-03 22:39:59
PR0003747,C02413,P0337164,1,17.95,Timothy Alvarado,796-822-5271,Kansas,Sylvan Grove,Lincoln,Brianna Coves,6111,2024-04-21 17:29:47
PR0002401,C01762,P0337185,1,423.34,Dana Cunningham,717-873-7566,Ohio,Blaine,Belmont,Bowman Common,38487,2024-04-26 01:19:58
PR0004546,C01074,P0337188,3,231.39,Kara Harris,209-760-2701,Massachusetts,Norwood,Norfolk,Holt Mountain,8612,2024-05-02 12:59:03
PR0002966,C02253,P0337270,3,516.99,Martin Parker,841-309-7840,Pennsylvania,Hesston,Huntingdon,William Viaduct,2022,2024-05-13 16:42:04
PR0003550,C00418,P0337294,3,119.94,Catherine Perkins,392-526-9934,Georgia,Fargo,Clinch,Jordan Lane,25647,2024-04-26 09:07:32
PR0007180,C03957,P0337487,1,11.96,Keith Rodriguez,490-698-9908,Illinois,Boles,Johnson,Amber Ramp,142,2024-05-02 22:53:22
PR0002723,C05437,P0337503,1,9.57,Nancy Park,460-960-3551,Ohio,Brilliant,Jefferson,Silva Forge,4212,2024-05-02 04:14:50
PR0007092,C03802,P0337519,2,35.9,Antonio Villa,272-476-4514,Vermont,Bridgewater,Windsor,Schultz Estates,610,2024-04-15 08:40:23
PR0007359,C06299,P0337570,1,19.88,Michael Johnson,713-247-2382,Illinois,Pleasant Plains,Sangamon,Kelsey River,95498,2024-04-29 10:17:54
PR0006054,C02965,P0337690,3,35.88,Jamie Bond,704-481-3790,Maryland,Henderson,Caroline,Keith Grove,9522,2024-05-08 16:37:27
PR0007933,C04444,P0337754,1,11.96,Cynthia Thompson,754-767-3207,Mississippi,Louin,Jasper,White Lake,288,2024-04-25 16:43:58
PR0006698,C03053,P0337817,2,102.98,Jennifer Petersen,714-608-6816,Oklahoma,Asher,Pottawatomie,Miller Vista,9975,2024-05-08 08:03:18
PR0000512,C05219,P0337820,2,71.78,Mrs. Jacqueline Jefferson,767-914-5248,Mississippi,Holcomb,Grenada,Jenkins Garden,2853,2024-04-18 21:05:17
PR0000784,C04548,P0337826,3,71.82,Mario Stewart,619-671-5957,Louisiana,Evangeline,Acadia,Sandra Mountains,1794,2024-04-29 07:33:46
PR0001828,C04223,P0337859,1,47.88,Erica Johnson,492-830-7586,Puerto Rico,San Juan,San Juan,Brenda Mills,850,2024-05-07 15:40:43
PR0006969,C01463,P0337938,1,17.95,Melissa Rodriguez,753-545-1895,Vermont,Waterville,Lamoille,Reed Gardens,557,2024-04-20 00:51:20
PR0003151,C04711,P0337957,1,16.75,Manuel Turner,225-326-8949,Oregon,Milton Freewater,Umatilla,Lambert Curve,92,2024-04-15 01:53:21
PR0008430,C03306,P0338000,1,11.96,Brandi Long,977-561-3381,Ohio,Stockdale,Pike,Hall Valley,7763,2024-05-05 21:00:06
PR0003900,C05157,P0338007,2,40.7,Mary Lopez,711-932-7177,Michigan,Clarklake,Jackson,Martin Valley,114,2024-05-08 18:31:32
PR0006349,C00790,P0338015,1,13.16,Jacob Preston,688-795-1174,New York,Bronx,Bronx,Kline Lights,2775,2024-04-26 22:54:54
PR0005862,C03100,P0338050,1,19.15,Gary Walker,236-430-9114,Michigan,Scottville,Mason,Victor Radial,23894,2024-05-09 08:18:54
PR0000549,C03098,P0338093,1,16.75,David Heath,841-904-7983,Virginia,Elkton,Rockingham,Ricardo Avenue,830,2024-04-30 23:49:06
PR0006057,C04687,P0338186,2,47.88,Leah Lee,866-975-9456,West Virginia,Baxter,Marion,Byrd Falls,8001,2024-05-06 07:45:02
PR0007687,C04918,P0338209,1,11.96,Deborah Ritter,567-382-1338,New Hampshire,Jefferson,Coos,Vincent Ferry,5797,2024-05-09 04:33:43
PR0002856,C01098,P0338211,1,17.95,Cassidy Johnson,462-418-1884,California,Little Lake,Inyo,Julie Port,14,2024-04-27 16:13:37
PR0003601,C05497,P0338327,1,17.95,Lisa Sherman,293-669-4019,Colorado,Elizabeth,Elbert,Moore Corner,89,2024-05-03 21:01:04
PR0004884,C01685,P0338403,1,5.98,Ronnie Anderson,320-725-8337,Montana,Ramsay,Silver Bow,Leslie Burgs,557,2024-04-20 03:40:18
PR0000255,C02250,P0338454,1,10.77,Tina Lopez,339-314-4410,Louisiana,Wisner,Franklin,White Forge,1295,2024-05-04 02:21:54
PR0000552,C03951,P0338468,2,21.54,Sandra Mccarthy,676-523-1469,Oregon,Lostine,Wallowa,Paul Island,65469,2024-04-20 20:42:19
PR0004890,C03768,P0338514,1,21.54,Cheryl Blevins,764-696-3593,Indiana,Jonesboro,Grant,Tammy Wells,878,2024-04-17 07:25:14
PR0001301,C05221,P0338549,3,19.71,Kyle James,562-420-5172,Michigan,Kalamazoo,Kalamazoo,Moore Port,1,2024-04-27 10:40:19
PR0002365,C01343,P0338648,1,13.71,Kara Sandoval,274-734-3306,Utah,Honeyville,Box Elder,Benson Ports,53218,2024-04-15 04:43:35
PR0003172,C00181,P0338663,5,75.05,Carl Phillips,480-996-2259,Oklahoma,Cartwright,Bryan,James Brook,1042,2024-05-01 13:28:36
PR0007243,C01671,P0338761,1,17.95,Steven Barber,522-536-3150,Minnesota,Zimmerman,Sherburne,Malik Route,6296,2024-05-11 10:55:45
PR0004434,C05323,P0338790,1,8.98,Martha Page,968-320-3917,South Carolina,Smoaks,Colleton,April Radial,6727,2024-05-03 19:32:00
PR0005244,C01808,P0338916,1,8.83,Annette Carpenter,553-593-2927,Pennsylvania,Lyndora,Butler,Mccann Loop,9329,2024-04-17 14:11:58
PR0005375,C02534,P0338929,2,31.02,Jennifer Smith,458-720-7439,Tennessee,Greenback,Loudon,Robinson Squares,85041,2024-04-15 22:36:19
PR0002030,C04896,P0338982,2,34.7,Melissa Taylor,800-562-9950,Iowa,Barnum,Webster,Monica Squares,557,2024-04-28 02:33:36
PR0002360,C02509,P0339075,3,35.88,Christine Morris,484-363-5274,Louisiana,Cheneyville,Rapides,Howard Ferry,70204,2024-04-18 14:16:49
PR0000847,C00362,P0339119,1,7.38,Christina White,786-228-3877,Pennsylvania,Lyndora,Butler,Barrett Loaf,576,2024-05-07 13:37:47
PR0004793,C02318,P0339133,1,14.36,Joshua Blair,388-820-6954,Vermont,Greensboro Bend,Orleans,David Station,2714,2024-04-24 14:31:33
PR0003204,C02171,P0339156,1,33.51,Sandra Williams,499-989-1827,New York,Etna,Tompkins,Nunez Rapids,13983,2024-05-01 05:57:52
